order_id,product_id,customer_id,order_date,price,quantity,sales_amount,order_status
941454533,88664,3121737,2024-10-10,145.96,1,145.96,completed
399620410,48288,6318666,2024-03-03,263.48,1,263.48,completed
137753267,68937,6029977,2023-12-26,232.15,2,464.3,completed
349212876,94514,8533505,2025-04-14,280.91,3,842.73,completed
625754750,74262,7038621,2023-08-08,180.95,1,180.95,completed
936372211,42899,7873623,2023-07-08,347.53,1,347.53,completed
413503671,92138,5390647,2024-12-14,855.82,2,1711.64,completed
630447111,90504,8616971,2025-12-02,337.86,3,1013.58,completed
475569936,75865,6101407,2025-02-19,897.38,1,897.38, RETURNED
901766392,55568,3215921,2025-06-11,399.12,1,399.12,completed
415275131,77233,3289188,2024-09-22,120.78,1,120.78,completed
236262229,21886,6567858,2024-02-10,471.05,1,471.05,completed
607011786,11505,2199711,2024-10-14,791.12,1,791.12,completed
572703292,21752,6609470,2025-11-06,382.0,1,382.0,completed
975233336,28666,2329100,2025-12-13,406.82,1,406.82,completed
816276863,91567,3000599,2025-08-13,93.9,1,93.9,completed
808331330,23444,6840178,2025-07-18,,1,588.51,completed
597854170,23452,5933916,2025-07-27,673.46,3,2020.38,completed
764873349,72808,6643198,2024-02-01,13.0,1,13.0,completed
740419794,65130,1867989,2025-09-05,368.92,3,1106.76,completed
275871267,62701,1258357,2025-12-01,367.19,1,367.19,completed
693513807,81846,7600581,2024-07-26,468.26,1,468.26, RETURNED
731218947,91459,5562351,2024-10-22,715.75,1,715.75,completed
501308479,91567,7211807,2023-01-25,486.52,1,486.52,completed
474982533,66283,2652458,2024-07-16,386.54,1,386.54,completed
474949159,80525,4332355,2023-07-12,489.72,1,489.72,completed
744881586,74360,2494938,2024-11-11,270.75,,270.75,returned
747917622,70433,1833538,2023-08-25,456.12,3,1368.36,completed
950609948,88778,1312103,2023-04-24,390.85,1,390.85,completed
707639687,50321,5023497,2025-09-19,,4,761.84,completed
125282212,48288,7658179,2024-11-19,345.37,1,345.37,completed
787435916,98382,3768449,2024-10-12,161.44,2,322.88,completed
483277277,57650,9340358,2025-12-28,851.42,5,4257.1,completed
159629305,25613,5783212,2024-03-17,125.87,3,377.61,completed
341408225,77893,7606184,2023-12-08,613.25,1,613.25,completed
490524997,13326,3833149,2023-12-01,,1,40.69,completed
177823605,28666,6522554,2024-12-03,817.05,1,817.05,completed
992944460,91567,1188312,2023-06-04,560.34,1,560.34,completed
624518308,48288,2083553,2025-11-05,857.79,1,857.79,completed
374663226,57650,8899008,2024-11-24,553.29,3,1659.87, RETURNED
454082427,78767,2651524,2024-12-07,293.24,1,293.24,Completed 
561902070,47649,3568646,2025-08-03,474.64,3,1423.92,completed
397923242,69958,6908271,2024-12-12,793.57,1,793.57,completed
504488925,77893,6465355,2024-08-14,125.59,1,125.59,completed
659352328,65045,1909118,28/01/2025,439.04,2,878.08,completed
521818138,20003,5270282,2023-06-10,729.7,1,729.7,completed
802126902,81517,4915574,2025-06-23,833.73,1,833.73,completed
140138842,93586,7652863,2023-06-19,12.53,1,12.53,completed
737662888,41448,9229516,2024-03-11,69.11,3,207.33,completed
160108848,81846,1764492,2023-05-26,830.45,1,830.45,completed
132623950,85684,5648680,2023-09-28,310.86,1,310.86,completed
102490534,99807,3840204,2023-08-12,794.86,3,2384.58,completed
285146343,13326,3627004,2024-02-05,408.99,1,408.99,completed
797269903,72808,7410632,2024-12-23,117.45,,117.45,completed
369648752,70433,2861457,2025-12-19,517.58,1,517.58, RETURNED
499423318,77893,2422888,2023-06-07,804.65,1,804.65,completed
400188128,93586,9264010,2024-06-26,635.44,1,635.44,completed
641215144,88778,3108755,2025-11-16,792.35,4,3169.4,completed
974288546,66283,8178919,2023-03-27,636.07,1,636.07,returned
920960013,85684,6574296,2025-08-07,,1,150.47,completed
228433726,74262,3427336,2024-06-13,43.48,2,86.96,completed
578931675,67815,9834490,2024-11-20,781.15,1,781.15,completed
814071206,66283,2011516,2025-06-12,451.87,4,1807.48,completed
826462497,25263,2940945,2024-10-15,784.99,1,784.99,completed
239426938,81517,7401365,2023-05-18,653.78,1,653.78,completed
477312963,62268,5297049,2023-05-06,818.26,5,4091.3,completed
265387542,62701,3339945,2023-11-06,845.58,1,845.58,completed
176515219,51187,6754626,2024-02-02,777.5,3,2332.5,completed
769896409,70433,8299274,2024-02-03,778.41,1,778.41,completed
971048991,72808,9203298,2023-04-14,297.65,1,297.65,completed
405725712,91567,8178919,2023-04-16,300.81,4,1203.24,completed
722359362,74360,9307864,2023-10-05,346.65,3,1039.95,completed
220349711,47649,9032468,2024-11-06,469.97,1,469.97,completed
331403065,50501,2476168,21/05/2024,780.6,3,2341.8,completed
809978124,51187,2933487,2025-05-28,595.29,1,595.29,completed
628477155,67815,1806664,2023-11-27,512.15,1,512.15,completed
794858186,75865,1278431,2023-03-22,256.46,2,512.92,completed
117962388,77316,5883443,2023-07-18,693.59,1,693.59,completed
160638905,42899,3836299,2025-12-24,500.06,4,2000.24,completed
213814955,74343,9746467,2023-12-27,127.36,1,127.36,completed
960379832,77233,2025739,2023-11-07,469.8,1,469.8,completed
399087208,73191,1461626,2025-12-16,749.99,2,1499.98,completed
705024037,62701,8279420,2025-10-14,90.11,1,90.11,completed
953223029,82672,8580296,2023-11-04,874.21,1,874.21,completed
404458456,21752,9235593,2023-10-22,640.79,1,640.79,returned
561773623,98382,7367595,28/11/2023,262.15,4,1048.6,completed
436580409,62701,6644240,2023-06-16,164.87,5,824.35,completed
725916817,20580,7033595,2024-04-19,169.2,2,338.4,completed
488195150,51875,3172753,2024-08-03,256.77,3,770.31,completed
261366224,39428,7107643,2025-06-12,860.08,1,860.08,completed
671498025,70433,1605713,2024-11-09,121.6,1,121.6,completed
147431155,50321,7828989,2023-08-20,,1,490.5,completed
577606591,57650,7395450,2025-11-20,807.45,1,807.45,completed
449960131,57650,8231455,2023-10-25,677.89,1,677.89,completed
330569887,59328,4631542,2023-10-09,571.54,1,571.54,completed
346213876,51187,9576273,2023-03-10,30.64,1,30.64,completed
150316970,13326,2529491,2025-01-09,753.87,2,1507.74,Completed 
816819174,77316,3721443,2023-07-07,880.45,1,880.45,completed
703563585,93586,7278681,2024-12-17,489.42,1,489.42,completed
960988701,74343,7170776,2023-11-17,113.05,,113.05,completed
792086026,57650,9371589,2025-11-14,92.56,1,92.56,returned
610298031,82672,3248226,2024-02-06,526.53,2,1053.06,Completed 
835591562,42966,4444145,2024-08-27,84.75,1,84.75,completed
522466236,97881,2479773,2025-09-18,191.9,1,191.9,completed
848098415,74360,2485275,2023-10-17,398.55,3,1195.65,completed
118192207,86771,7119742,2025-11-12,738.99,1,738.99,returned
814963843,99048,8070273,2024-04-08,544.71,1,544.71,completed
484136994,28466,4156230,2023-07-11,274.77,1,274.77,completed
108763066,47696,1718512,2024-11-26,853.89,2,1707.78,completed
968251033,54616,6330091,2024-09-11,294.1,4,1176.4,returned
891065280,88778,9338661,2024-12-09,115.19,1,115.19,completed
951613635,37554,3671301,2023-11-10,834.88,1,834.88,completed
138094928,50501,3172753,2025-07-01,443.83,1,443.83,completed
327314000,50501,1682012,2025-12-05,707.88,2,1415.76,completed
261318797,81517,4110145,2025-07-05,645.21,1,645.21,Completed 
734359211,74262,2210106,2025-05-08,65.74,4,262.96,completed
543535575,59328,3262652,2023-06-24,742.92,1,742.92,completed
119244355,23444,6607915,2023-03-07,550.71,1,550.71,completed
665112685,74343,3191090,2024-12-17,389.52,1,389.52,completed
711865244,65130,2158212,2024-10-03,65.53,1,65.53, RETURNED
100829945,62186,6914847,2024-11-06,112.25,1,112.25,completed
664539459,90504,2810579,2023-10-20,653.06,4,2612.24,completed
467286749,56745,3579994,2024-11-18,790.41,1,790.41,completed
541184115,13326,5196018,2024-11-18,607.83,4,2431.32,Completed 
281248165,65340,7801792,2023-01-13,552.59,1,552.59,completed
648258936,75865,2772651,2025-05-19,570.54,,1711.62,completed
735903457,85047,8013111,2025-10-22,416.83,1,416.83,Completed 
921758160,55568,6923291,2025-08-23,776.04,2,1552.08,completed
806466683,59328,3811798,2023-11-03,140.26,1,140.26,completed
399540453,50501,1049997,2025-11-17,438.88,1,438.88,completed
220073641,16407,5390647,2024-12-07,664.0,1,664.0,completed
841581261,23452,5090846,2025-12-06,196.61,1,196.61,completed
674181066,62064,6728633,2024-12-26,111.21,1,111.21,completed
130724750,51875,9303949,2024-01-11,,1,892.69,completed
405079173,59328,4493522,2023-10-12,254.25,1,254.25,completed
289180202,23444,3614343,2023-02-23,49.5,2,99.0,completed
624295324,11505,9074443,2025-11-22,714.75,1,714.75,Completed 
202787548,13326,4998988,2023-11-07,387.86,1,387.86,completed
401437309,83373,6222612,2024-12-05,71.85,1,71.85,completed
112360247,21886,1138952,2025-10-07,153.97,1,153.97,completed
802547765,13242,6983608,2024-04-04,185.26,1,185.26,completed
830719736,77233,7549947,2024-09-08,352.88,1,352.88,completed
265188987,90504,1955353,2023-12-08,24.65,,98.6,completed
545502419,28666,8590598,2024-06-14,535.17,4,2140.68,returned
599726335,97785,8497348,2024-03-17,222.78,2,445.56,completed
973367006,91567,1764492,2024-11-02,560.87,1,560.87,completed
784273645,65340,5593861,2023-03-23,194.87,1,194.87,completed
342873064,75333,8277468,2024-06-14,430.87,1,430.87,completed
924031730,77233,6219573,2023-01-09,181.12,1,181.12, RETURNED
780878672,25992,1704568,2024-07-03,155.42,1,155.42,completed
905308490,76369,5025739,2024-12-13,672.52,1,672.52,completed
469075409,85047,9873190,2024-11-03,262.25,3,786.75,completed
800029560,62064,8151640,2023-07-25,682.1,1,682.1,completed
459464961,56745,4397912,2025-01-14,594.41,2,1188.82,completed
278598209,59328,6481046,2025-08-13,199.83,2,399.66,completed
875271176,62186,3394667,2025-09-10,706.5,,1413.0,completed
107520319,11505,9633177,2023-12-21,469.36,1,469.36,completed
813906811,25992,2556148,2025-03-24,71.11,1,71.11,completed
742111164,81517,4301844,2023-12-14,296.03,1,296.03,completed
806919068,51875,6348154,2024-06-22,864.28,2,1728.56,returned
855779618,81802,3012368,2024-01-22,,1,347.16,completed
586601617,26908,4691991,2025-09-10,,1,652.87,completed
143798272,69958,4260812,2025-05-28,140.56,1,140.56,Completed 
441466088,22851,3148384,2025-07-04,718.78,4,2875.12,completed
871998657,91459,2584200,2023-08-04,151.13,4,604.52,completed
534243740,13242,4132716,2023-07-10,121.42,1,121.42,completed
516170550,50501,7762381,2023-12-08,322.47,1,322.47, RETURNED
807332427,74360,6183555,2024-08-14,45.87,1,45.87,returned
299072834,28466,5775553,2024-06-14,275.52,1,275.52,completed
898716415,67815,2226936,2023-12-19,50.39,1,50.39,returned
151666911,69873,8652015,2024-09-01,589.26,1,589.26,completed
119412090,75865,6244852,2025-04-05,434.93,1,434.93,completed
537954631,74343,1486982,2024-11-04,35.63,1,35.63,completed
470589136,59328,4544253,2023-12-16,388.06,1,388.06,completed
895533509,74343,7358299,2023-02-07,416.24,2,832.48,completed
913051900,25263,8908357,2023-02-26,193.18,1,193.18,completed
710155814,23444,1168113,2023-11-18,786.76,1,786.76,completed
771720677,94514,8100578,2024-07-02,300.01,1,300.01,completed
894508891,81846,9126921,2023-07-21,195.31,1,195.31,completed
138754822,88664,3009833,2023-01-20,697.02,1,697.02,completed
922269058,24514,4930782,2023-08-08,111.94,1,111.94,completed
240963955,62064,8327304,2025-03-14,503.64,1,503.64,completed
300414173,73191,2628825,2025-11-14,644.25,2,1288.5,completed
710206969,68937,7187582,2023-05-22,898.45,1,898.45,completed
173418460,24514,6098805,2025-01-14,109.23,1,109.23,completed
969730866,77316,3908563,2024-03-05,260.05,1,260.05,completed
528308966,74262,1789739,22/07/2025,87.33,5,436.65, RETURNED
566275824,85047,1869954,2024-07-12,118.78,1,118.78,completed
314938958,39266,8407438,2024-12-11,400.09,1,400.09,completed
602977271,39428,8707230,2025-11-08,781.17,1,781.17,completed
970751481,62064,8783249,2023-11-15,417.54,2,835.08,completed
581578505,97881,5446211,2025-02-06,847.31,1,847.31,completed
859916867,62064,6425732,11/06/2024,103.22,2,206.44,completed
350487277,66283,9384922,2024-04-01,613.97,1,613.97,completed
611652678,77893,1764065,2024-11-20,810.46,1,810.46, RETURNED
794984743,88778,7024847,2025-10-16,766.61,2,1533.22,completed
598118522,16407,4625349,2024-06-07,880.31,1,880.31,completed
893001706,11505,2070457,2024-05-13,320.37,3,961.11,Completed 
396891301,65763,7195471,2025-08-19,325.77,1,325.77,completed
621098396,51875,4715452,2025-11-27,586.81,1,586.81,completed
818615060,47696,2945648,2025-10-24,38.96,1,38.96,completed
342985876,99807,3844573,2023-09-02,266.8,1,266.8,completed
577383870,86771,8248566,2023-06-09,719.25,1,719.25,completed
340379956,82949,8879234,2024-12-19,270.11,2,540.22,completed
365625848,11505,3204960,2024-04-02,586.21,1,586.21,completed
481504507,75333,4873879,2023-06-18,423.68,3,1271.04,completed
845998190,77233,1944209,2024-11-15,183.97,1,183.97,completed
212985742,75865,6167565,2025-06-01,377.85,1,377.85,completed
696040194,99807,9860095,2023-12-15,298.42,1,298.42,returned
623569451,25263,8595822,2025-07-15,369.61,1,369.61,returned
162690166,23444,8267613,2023-05-05,590.1,2,1180.2,completed
150147987,51875,9165260,2025-10-02,676.56,2,1353.12,completed
338465946,68937,2226936,2023-07-02,598.67,2,1197.34,returned
668375384,56745,4493665,2024-05-24,222.29,1,222.29,completed
535496883,77893,5568203,2024-11-11,810.01,1,810.01,completed
122672494,13242,9985196,2025-12-02,106.89,2,213.78,completed
525953462,26908,7444241,2023-08-19,186.91,2,373.82,completed
225039979,41448,4579018,2025-12-25,746.45,1,746.45,returned
279536766,28666,5271817,2025-10-16,752.86,1,752.86,completed
583197841,77085,1809458,2025-09-13,195.6,1,195.6,completed
918689987,47696,9973675,2023-06-20,791.52,2,1583.04,completed
201358574,72808,7975540,15/09/2024,,1,651.47,completed
135445252,42966,6976408,2023-08-22,702.21,1,702.21,completed
975615182,86876,4671748,2023-10-16,706.9,1,706.9,completed
550044269,91567,5235144,2023-12-04,832.01,3,2496.03,completed
903872010,51187,5422858,2024-12-11,569.47,2,1138.94,completed
684173801,88778,5397389,2024-05-25,625.36,1,625.36,completed
590914411,62701,3456944,2024-08-02,463.52,1,463.52,completed
313185991,81846,9629745,2025-12-27,872.07,1,872.07,Completed 
460208760,93586,3848326,2025-11-19,632.94,1,632.94,completed
756760227,98382,9192512,2024-10-18,594.55,1,594.55,returned
136792716,75865,2219821,2024-07-07,826.45,2,1652.9,completed
394551834,28666,7728946,2024-10-19,253.6,1,253.6,completed
338421932,71525,9425377,2023-04-02,642.97,4,2571.88,completed
694765811,69958,3011474,2023-11-10,384.6,1,384.6,completed
479756675,71525,6071742,2025-04-08,748.07,1,748.07,returned
254024212,69873,9754052,2024-02-13,728.17,1,728.17,completed
801141999,92138,1084179,2024-03-03,627.27,1,627.27,completed
903246202,91459,5943781,2024-12-24,571.79,,571.79,completed
620797185,65045,3568634,2024-08-01,699.43,1,699.43,completed
731100095,72808,2052163,2023-11-06,488.07,1,488.07,returned
728268982,48288,7593111,2025-04-03,764.21,1,764.21,completed
748856338,10332,4061027,2024-11-13,369.43,1,369.43,completed
649173858,55568,6108916,2023-12-27,57.96,2,115.92,completed
794762673,42966,1007564,2023-04-27,157.98,1,157.98,completed
181927292,20580,3436191,2025-12-22,290.52,1,290.52,completed
912346486,65763,5503335,2024-01-07,,2,1697.74,completed
109212298,58345,1967536,2023-11-26,708.55,1,708.55,completed
170943112,39266,7754595,2025-03-23,79.42,1,79.42,completed
514071109,20580,5408503,2025-10-08,291.83,1,291.83,completed
510810944,97785,2705584,2025-11-05,344.93,1,344.93,completed
922075882,85434,5453993,2024-11-12,194.15,1,194.15,completed
585510930,81517,1274296,2023-08-25,557.92,1,557.92,completed
618848302,42966,5287938,2023-06-26,810.0,1,810.0,completed
997867689,94514,6781471,2024-07-16,146.64,1,146.64,completed
870936627,75333,9148910,2023-08-27,303.05,2,606.1,completed
114516564,47649,4817790,2024-08-20,709.13,1,709.13,completed
589684065,51187,2301715,2025-10-20,562.53,1,562.53,completed
783121800,93586,3796116,2025-12-24,431.9,,431.9,completed
573392305,77316,2076652,2025-07-25,148.23,,148.23,completed
787769979,37554,2541133,2023-07-10,55.13,1,55.13,completed
512847622,97785,7284030,2024-04-17,242.61,2,485.22,completed
267321342,73191,3247011,2023-05-04,403.79,1,403.79,returned
389440842,67815,1819136,2025-12-07,842.01,1,842.01,returned
476030551,83373,2258035,2025-02-19,804.68,1,804.68,completed
600441968,58345,7321521,2023-07-12,293.26,5,1466.3,completed
557753614,98382,7022931,2023-11-28,524.76,3,1574.28,completed
198230746,20003,6727536,2024-11-27,800.19,1,800.19,completed
924687377,92138,8818271,2025-04-14,470.62,2,941.24,completed
244907788,67815,2562412,2023-12-13,73.16,1,73.16,completed
242824526,65130,9137789,2025-10-14,690.0,1,690.0,completed
804993443,82672,1492653,2024-07-07,179.45,1,179.45,completed
395404561,54616,4114424,28/07/2024,465.45,1,465.45,completed
196637596,42899,6763948,2023-07-08,564.95,,564.95,completed
255688035,65045,9183709,2024-04-16,,2,602.58,completed
621139522,66283,2702863,2023-09-19,162.47,4,649.88,completed
196417276,78767,8282625,2024-10-06,585.15,1,585.15,completed
551782124,62268,9906905,2025-08-28,637.35,1,637.35,returned
316867083,78767,4615294,2024-08-12,188.25,1,188.25,completed
324845244,62268,5728097,2023-12-05,196.5,1,196.5,completed
441823139,50321,8415141,2023-12-07,526.79,1,526.79,completed
924319742,40005,1365309,2024-09-03,495.65,2,991.3,completed
272918504,51875,2961657,2025-04-18,,1,238.74,completed
722912762,72808,6906279,2024-09-05,,1,523.98,completed
320544354,80525,3340125,2025-01-19,117.86,1,117.86,completed
321281614,59328,2939135,2025-09-13,326.32,5,1631.6,completed
759157250,58345,3881791,2023-08-02,302.29,1,302.29,completed
298338595,54616,2573366,2023-12-26,890.11,1,890.11,completed
205571646,39266,8302044,2023-11-14,407.81,2,815.62,completed
578409163,81517,4579018,2023-06-02,694.1,2,1388.2,completed
233274919,65130,6248048,2025-10-03,182.73,,365.46,completed
817464764,13326,8947413,2025-08-03,310.71,1,310.71,completed
961711881,25992,2398179,2023-11-16,204.07,1,204.07,completed
776674804,81517,5342466,2023-11-12,386.24,4,1544.96,completed
682810796,20003,7776590,2023-05-13,124.33,1,124.33,completed
878619479,86876,4597623,2025-07-11,391.64,5,1958.2,completed
487223517,99807,7242646,2025-11-06,517.9,5,2589.5,completed
837736786,40005,8067880,2023-11-04,323.69,1,323.69,completed
211512007,43900,9347833,2024-12-23,30.91,3,92.73,completed
105699840,28466,6338932,2024-10-16,718.66,1,718.66,completed
838690612,92138,3063938,2023-12-12,538.96,1,538.96,completed
554428534,65045,2617280,2023-09-04,779.19,1,779.19,completed
431881165,74343,1186478,2024-04-18,240.73,1,240.73,completed
570751226,39428,2631059,2023-07-16,252.78,3,758.34,completed
102296821,21886,3666395,2024-09-04,372.36,1,372.36,completed
569946873,62701,6744291,2023-10-14,436.01,2,872.02,completed
949050291,50501,2557615,06/10/2023,784.65,2,1569.3,completed
299673036,85047,5432742,2024-11-19,119.18,1,119.18,completed
655992813,77893,1650799,2025-09-19,,1,824.29, RETURNED
178989909,77085,3247011,2024-12-17,143.92,2,287.84,completed
571145996,77233,9362112,2025-11-06,139.22,5,696.1,completed
358524622,85434,2232395,2023-11-26,834.88,4,3339.52,Completed 
154419510,76369,8403763,2025-08-25,195.28,2,390.56,completed
162539533,97881,5610322,2025-10-14,333.39,3,1000.17,completed
511352356,99048,5232716,2025-01-01,244.25,1,244.25,completed
420781704,99048,7706918,2023-01-28,679.51,1,679.51,completed
670654574,85047,5583411,2024-05-09,289.18,1,289.18,completed
425067771,90504,4604407,2024-01-10,363.0,1,363.0,completed
467607832,99048,8829190,2024-01-09,418.14,1,418.14,completed
808849669,72808,1361879,2025-03-05,821.9,1,821.9,completed
476531098,54616,2825314,2025-10-03,561.24,1,561.24,completed
308196725,81802,9355539,2024-01-09,41.01,1,41.01,completed
283975214,85047,6081476,2023-11-08,819.84,2,1639.68,completed
226888297,42966,3853179,2025-08-22,19.4,3,58.2,completed
120370458,28466,3269934,2025-12-24,126.34,1,126.34,completed
997075414,13242,4772335,26/06/2023,292.1,1,292.1,completed
976411398,86876,2813509,2025-05-25,335.71,4,1342.84,completed
939908096,99807,2541133,2023-11-10,722.79,4,2891.16,completed
775564410,88778,1210472,2024-08-28,84.45,1,84.45,completed
920669405,51187,8823429,2023-12-13,111.3,1,111.3,completed
270058199,50321,7389067,2024-06-07,327.01,2,654.02,completed
181032868,75333,1548510,2024-12-08,346.57,4,1386.28,completed
606250169,91567,1139551,2025-12-14,275.47,1,275.47,completed
526566405,65130,5114371,2024-11-16,646.57,1,646.57,completed
563748034,25992,6037203,2023-08-03,,1,835.68,completed
592332900,54616,7507049,2023-07-15,,3,2213.1,completed
305478873,81802,6744291,2023-05-23,708.63,1,708.63,completed
666159569,25992,2077459,2023-12-06,249.83,1,249.83,completed
150900881,69958,5623174,2024-08-21,875.64,1,875.64,Completed 
360893137,97785,1274296,2025-06-06,808.64,1,808.64,completed
477600529,88664,7159955,2023-03-22,249.96,2,499.92,completed
202561126,65045,5023497,2024-04-10,72.37,1,72.37,Completed 
309418740,51187,2587306,2023-01-13,533.28,1,533.28,completed
197259977,50321,2603461,2024-12-09,718.83,1,718.83,completed
377187508,23452,7031635,2025-06-13,592.56,1,592.56,completed
414111753,48288,8510824,2024-08-17,796.89,1,796.89,completed
649479631,62268,6796019,2024-05-16,466.16,1,466.16,Completed 
708116031,86876,7617770,2025-04-18,598.46,1,598.46,completed
821613092,77085,4263001,2023-02-14,827.65,1,827.65,completed
320249467,72808,4501685,2025-07-13,466.16,1,466.16,returned
673945372,94829,1469111,2024-07-05,302.3,1,302.3,completed
615654162,99807,2622575,2024-07-13,578.66,1,578.66,completed
100625343,85434,1555396,2023-12-13,328.41,2,656.82,completed
768591379,86876,7078707,2025-10-13,614.09,3,1842.27,completed
546666151,94514,7596512,2023-11-25,808.41,3,2425.23,completed
683619119,22851,7024856,2025-03-12,884.81,1,884.81,completed
237747258,94514,8761076,2025-03-12,247.46,1,247.46,completed
448738759,97785,3523748,2025-10-25,256.56,4,1026.24,completed
378911786,77316,8243540,19/05/2025,483.89,1,483.89,completed
788903958,70433,1646775,2024-09-26,535.22,2,1070.44,completed
397063117,94514,7769248,2025-01-11,720.06,1,720.06,completed
872205847,13242,8440108,2024-12-23,758.44,1,758.44,completed
183014755,74262,8785984,2023-01-13,231.02,1,231.02,completed
883702792,78767,3062102,2024-10-10,897.31,1,897.31,completed
353151588,70433,1287555,2025-10-17,593.53,1,593.53,completed
745305261,21886,9643174,2025-12-23,356.71,1,356.71,completed
447294787,74360,2411815,2025-09-20,447.92,1,447.92,completed
479796965,85684,9280945,2025-10-22,,1,112.7,completed
303439469,82672,6564663,2023-12-12,357.41,1,357.41,completed
148464300,21752,1850459,2025-11-20,234.55,1,234.55,completed
762171354,73191,3330367,2023-09-24,445.97,1,445.97,completed
157669247,37554,1399236,2025-11-24,,1,90.95,completed
989165076,28666,5958128,2025-11-11,52.29,1,52.29,completed
482976397,83373,1646775,2024-09-16,652.22,2,1304.44, RETURNED
368938723,97785,7144877,2025-11-18,588.23,1,588.23,completed
477322574,62268,3050337,2025-08-10,491.81,4,1967.24,completed
992105118,77893,7358299,2025-06-02,504.39,1,504.39,completed
545419121,67815,8742668,2025-12-21,675.75,1,675.75,completed
271794677,23444,2937081,2025-12-25,482.78,1,482.78,completed
274319439,71525,4788791,2024-08-16,208.79,1,208.79,completed
714613733,50321,3012368,2024-07-21,478.9,3,1436.7,completed
799937391,25263,3961931,2025-11-13,834.19,4,3336.76,completed
884858193,21752,2826977,2025-07-21,782.75,1,782.75,completed
334742796,22851,9303949,2023-08-25,289.74,1,289.74,completed
903275551,25613,5502399,2024-05-14,514.03,1,514.03,completed
282438318,91459,8443832,2025-06-02,380.6,3,1141.8,completed
308916304,47649,2428178,2025-06-21,,1,575.21,completed
202808650,62064,7580921,2024-10-24,793.62,1,793.62,completed
896691846,66283,7998234,2025-05-01,290.01,1,290.01,completed
813857187,10332,3129684,2025-07-28,644.13,2,1288.26,completed
272500396,82949,8232035,2025-11-10,34.74,2,69.48,completed
453985584,25613,5817017,2024-01-28,18.15,1,18.15,completed
957160069,74343,8835480,2023-08-08,173.0,1,173.0,completed
769187345,56745,9517824,2025-10-06,400.05,1,400.05, RETURNED
332499518,81846,5902003,2023-11-05,543.57,1,543.57,completed
733471604,13242,2205301,2025-09-16,738.83,1,738.83,completed
711451645,43900,7088465,2024-07-09,20.93,4,83.72,returned
290514978,94514,2010294,2023-06-10,672.8,1,672.8,completed
851442500,23444,6742060,2023-02-12,652.22,1,652.22,completed
493673184,26908,2636422,2023-09-26,203.38,1,203.38,completed
796042685,91567,5432783,2023-02-20,50.8,1,50.8,completed
172959649,73191,2557615,2025-08-10,373.72,1,373.72,completed
281376962,74360,8573378,2024-08-10,566.53,1,566.53,completed
602303822,81517,9820705,2024-01-27,659.15,1,659.15,completed
812270358,82672,1867989,2024-12-12,812.33,1,812.33,completed
836932052,23444,6029977,2024-12-14,665.0,4,2660.0,completed
379974122,10332,1955353,2024-12-20,560.05,1,560.05,completed
750670562,70433,3686393,2025-02-21,204.44,1,204.44,completed
742611078,77893,9018888,2023-07-11,855.95,1,855.95,completed
585437914,50321,4893145,2025-10-12,300.57,1,300.57,completed
190666535,25613,3860652,2024-04-16,505.39,1,505.39,completed
465723868,78579,2919020,2023-01-20,663.64,1,663.64,completed
712759550,81802,4287480,2023-11-04,112.1,,112.1,completed
491404571,59328,2455410,2023-12-12,291.05,2,582.1,completed
634631219,83066,8142116,2024-11-17,137.04,1,137.04,completed
229164636,55568,6576245,2024-12-23,874.67,1,874.67,completed
942179801,40005,4848389,2024-12-22,858.4,1,858.4,completed
378436600,77233,4474843,2023-09-09,544.83,2,1089.66, RETURNED
509972658,69958,2538676,2023-06-17,100.34,5,501.7,completed
466186944,62064,5354343,2025-01-22,433.21,1,433.21,completed
107456764,16407,4758185,2024-01-13,746.16,1,746.16,completed
217393921,70433,8545234,2023-07-02,13.5,1,13.5,completed
507495787,55568,7558437,2023-07-18,219.75,1,219.75,completed
473466722,50501,6887625,2024-07-28,706.69,2,1413.38,completed
492756980,10332,3750423,2024-09-05,62.09,1,62.09,completed
523687427,55568,8312268,2024-12-03,243.02,1,243.02,completed
619140945,57650,6833792,2024-01-09,625.35,4,2501.4,completed
628479872,78767,9584283,2025-11-01,686.84,1,686.84,completed
576898844,88664,6344175,2023-12-09,338.14,3,1014.42,completed
783093947,47649,3147305,2024-05-23,670.26,2,1340.52,completed
846599301,51875,5412316,2023-12-15,216.39,,865.56,completed
242739257,78767,9431241,2023-10-17,680.76,1,680.76,completed
526265619,28666,1454767,2023-02-12,716.81,1,716.81,completed
389049971,42966,3646197,2025-03-08,160.77,1,160.77,completed
808089832,65130,8434139,2023-12-22,442.79,2,885.58,completed
713115223,74360,6747049,2023-11-09,630.37,1,630.37,completed
542592822,28666,6747049,2025-12-17,652.27,1,652.27,completed
302032570,13326,4432609,2025-07-21,765.42,1,765.42,completed
600993236,82672,1731566,2023-11-16,870.0,1,870.0,completed
598194777,77316,7854010,2023-11-08,375.97,1,375.97,completed
280469654,99807,1879932,2024-08-27,879.29,3,2637.87,returned
492469786,11505,6044039,2023-07-10,536.0,1,536.0,completed
976901253,88664,7095188,2024-09-09,586.04,1,586.04,completed
768223617,83066,9571003,2025-06-23,671.48,3,2014.44,completed
191715128,75865,2362488,2025-08-13,718.51,1,718.51,completed
299691313,77233,8820145,2023-12-08,655.22,1,655.22,completed
853963150,83924,9088208,2023-06-23,176.75,1,176.75, RETURNED
521881315,50321,6969981,2023-02-09,397.22,2,794.44,completed
